9845	9717	887.777791
10462	9876	887.730940
10115	9364	887.720076
10652	10492	887.683118
10200	10026	887.666244
10075	9511	887.579599
10276	9442	887.358254
9675	9228	887.272289
9511	9310	886.970931
9310	9276	886.664307
9372	9149	886.462607
9159	9072	886.454040
9146	8772	886.430454
9061	8772	886.352092
9038	8440	886.173766
9053	8440	885.836018
8981	8389	885.801280
9022	8440	885.750431
9076	8440	885.638418
8827	8148	885.537673
8791	7770	885.347964
9104	8772	885.323701
9039	8440	885.697979
8245	7770	885.139917
2088	1898	866.392581
8440	8148	884.348977
6484	6056	881.443676
8072	7435	884.317453
2507	2279	868.908504
8065	7631	884.234293
8406	8212	884.165895
8170	7219	884.159734
7905	7219	883.996546
8197	7631	883.925212
3736	3581	875.300136
8500	7770	885.028302
7712	7513	883.913286
8212	7912	883.831232
7761	7112	883.805405
7770	7631	883.797908
1870	1606	864.915635
7428	6945	883.139989
7112	6812	882.978841
9928	9442	887.495196
7149	6846	882.480475
9724	9228	887.034993
6945	6812	882.451575
5358	4926	878.846828
6946	6518	882.402827
7763	7219	883.820966
6969	6664	882.367657
6740	6518	881.856041
6819	6518	881.846145
2491	2279	868.888750
7255	7012	885.128597
6664	6518	881.801243
1100	1064	856.444011
6658	6484	881.748065
7471	6945	882.837817
6683	6484	881.701359
6639	6298	881.299306
10026	9364	887.693947
6056	6026	880.448261
6453	6110	881.093205
7435	6945	883.320730
6110	6026	880.211400
7793	7513	883.867172
6020	5321	880.181036
842	752	852.512290
6400	6171	880.099052
4890	4646	877.660122
6081	5553	879.846939
6171	6081	879.765286
6026	5553	879.749371
5907	5553	879.728786
7141	7002	882.650934
4759	4390	877.324918
5553	5426	879.241596
5575	5437	878.943239
5592	4926	878.812938
9958	9372	887.494295
5194	4819	878.797985
5092	4819	878.711071
253	238	844.747269
7002	6518	881.502043
5426	4926	878.586940
6789	6639	881.619361
5016	4646	878.255760
7201	6812	882.967283
4819	4646	878.251601
4923	4724	878.228329
4817	4390	878.105247
4724	4390	877.796203
4749	4390	877.311313
2230	2011	868.243025
4612	4221	876.780238
7650	7012	883.527708
6862	6699	882.448596
4498	3865	876.672213
4616	4221	876.388129
3812	3727	875.042210
5797	5321	879.424929
4221	3865	875.993673
503	424	847.335678
4076	3812	875.980318
4148	3891	875.902662
4152	3783	875.652834
1560	1279	862.811670
7912	7219	883.602887
3384	3116	873.217551
8148	7770	884.230225
2987	2883	871.620071
9924	9228	887.424036
4366	3865	875.512797
9219	9146	886.434199
1279	1247	860.928109
7631	7219	883.589237
4085	3783	875.906914
9228	9104	885.732354
6846	6518	881.367696
9276	9159	886.406173
542	513	848.792518
3891	3581	875.431713
6699	6658	882.110681
3920	3547	875.366821
4918	4724	877.766294
3727	3377	874.666370
3420	3116	874.032648
4390	4221	876.445314
1611	1560	863.840368
3581	3377	873.796002
3377	3351	873.714099
2220	2088	868.290289
3411	3157	873.294280
752	542	850.262267
3116	2987	872.962863
7535	6945	882.440927
3168	2883	872.347374
6812	6740	882.024789
6418	6172	881.031557
2481	2084	868.372042
2084	2011	867.503383
3069	2883	872.289165
6518	6418	881.129208
1172	1137	860.031564
3157	2972	872.684189
4745	4390	877.264099
2972	2949	871.736042
1137	1100	858.420285
6298	6056	880.705822
2161	2011	867.529011
10492	10075	887.814494
2949	2785	871.707141
9136	9038	886.377845
2784	2574	871.249592
5321	5066	878.849206
3351	3157	873.193927
2866	2785	870.725114
1938	1874	865.968497
2726	2507	870.293816
2750	2574	870.206083
8104	7435	884.460640
7513	6945	883.196978
2785	2574	870.193176
5244	4819	878.565222
3865	3801	875.343559
7023	6819	882.788942
513	424	847.634640
1704	1600	864.127560
3477	3157	873.865959
7012	6862	883.035638
9442	9219	886.518761
708	542	851.802016
6948	6664	882.324928
2883	2750	870.639948
1898	1870	865.220060
2095	1898	866.819945
10201	9511	887.178915
5437	4890	878.203133
3757	3581	875.125744
238	188	843.108868
1223	1172	860.062184
2011	1898	866.624042
2461	2279	868.994997
424	348	846.095838
9149	8772	885.629145
1606	1560	863.551254
2279	2220	868.824267
8510	8197	884.921740
9364	9219	886.857334
630	503	849.426216
188	105	840.065481
4555	4076	876.672411
1600	1279	863.319275
5992	5553	879.699763
270	238	843.730164
1064	899	854.344915
1461	1223	861.273378
3801	3762	875.028894
4640	4390	877.028972
899	842	852.689028
105	80	838.847862
1874	1611	864.803791
4926	4890	878.136220
3547	3377	874.135213
3350	3069	873.752869
2574	2507	869.548880
1216	1137	859.731407
837	752	852.812689
5998	5553	879.957913
6037	5553	879.885123
876	752	852.897236
482	424	848.245996
2074	1898	866.457829
1181	1137	859.796117
9204	9039	886.252501
7219	6945	882.707848
3424	3116	874.138307
8772	8440	885.182984
38	0	819.768626
8126	8065	884.247628
8389	8148	884.327060
4646	4390	877.078305
9876	9511	887.437705
348	338	845.171672
1584	1279	862.601251
1255	1172	860.350038
80	38	825.732088
4571	4076	876.743711
3783	3547	874.303058
9131	8772	885.725770
0	-1	811.269907
5066	4890	878.299955
9072	8389	886.021892
338	270	844.702978
9717	9372	887.577885
3762	3377	874.766115
2210	2011	867.980687
6172	5907	880.414807
1247	1172	860.432250
